,상호명,행정동명,행정동코드
6137,지오커피,문정1동,1171064100
6138,인사이드문정,문정1동,1171064100
6139,제주프리미엄흑돼지돈까스공방&파스타,문정1동,1171064100
6140,마왕족발문정점,문정1동,1171064100
6141,노랑통닭,문정1동,1171064100
6142,카페일공구팔,문정1동,1171064100
6143,카페모자이크교회,문정1동,1171064100
6144,태화루,문정1동,1171064100
6145,진사또,문정1동,1171064100
6146,일라붕피,문정1동,1171064100
6147,이디야커피,문정1동,1171064100
6148,베어프레소,문정1동,1171064100
6149,만복래곱창,문정1동,1171064100
6150,진짜배기명태촌,문정1동,1171064100
6151,안성방아간,문정1동,1171064100
6152,정성면옥,문정1동,1171064100
6153,투썸커피,문정1동,1171064100
6154,갈레트Galette,문정1동,1171064100
6155,골목떡볶이,문정1동,1171064100
6156,콘서트,장안2동,1123066000
6157,작렬불돼지닭갈비,장안2동,1123066000
6158,쓰리빠7080,장안2동,1123066000
6159,명가옛날통닭,장안2동,1123066000
6160,마치,장안2동,1123066000
6161,뚜레쥬르,장안2동,1123066000
6162,부부횟집,장안2동,1123066000
6163,미주호프,장안2동,1123066000
6164,미식회,장안2동,1123066000
6165,배봉사철탕,장안2동,1123066000
6166,양님이네,장안2동,1123066000
6167,동의보쌈칼국수냉면,장안2동,1123066000
6168,김씨네돌솥밥순두부,장안2동,1123066000
6169,나루터,장안2동,1123066000
6170,미도리분식,장안2동,1123066000
6171,스시긴,장안2동,1123066000
6172,마루호프,장안2동,1123066000
6173,북촌손만두,장안2동,1123066000
6174,와따곰탕,장안2동,1123066000
6175,더블클럽,장안2동,1123066000
6176,아리랑,장안2동,1123066000
6177,신현대식당,장안2동,1123066000
6178,츄츄바&츄밥,장안2동,1123066000
6179,돈주담생삼겹전문점,장안2동,1123066000
6180,펀비어킹장안경남호텔점,장안2동,1123066000
6181,하남돼지집장안사거리점,장안2동,1123066000
6182,원조쌈밥집,장안2동,1123066000
6183,대한닭발1979,장안2동,1123066000
6184,이모네분식,장안2동,1123066000
6185,손큰할매순대국,장안2동,1123066000
6186,문스시,장안2동,1123066000
6187,선보기푸드,장안2동,1123066000
6188,카페,장안2동,1123066000
6189,아이스랑까까랑,장안2동,1123066000
6190,쵸코렛7080,장안2동,1123066000
6191,띵동아이스크림할인점,장안2동,1123066000
6192,직화대장,장안2동,1123066000
6193,이두부야,장안2동,1123066000
6194,돼지갈비목살생고기,장안2동,1123066000
6195,마코토키친,장안2동,1123066000
6196,돈카츠마,장안2동,1123066000
6197,따봉돈까스,장안2동,1123066000
6198,석거리홍어,장안2동,1123066000
6199,해물마을,장안2동,1123066000
6200,부일포차,장안2동,1123066000
6201,돈보네숯불고기,장안2동,1123066000
6202,초이스,장안2동,1123066000
6203,서울김밥,장안2동,1123066000
6204,히요코스라이스볼,장안2동,1123066000
6205,옛집한우허파,장안2동,1123066000
6206,이천농장정육식당,장안2동,1123066000
6207,논빼미,장안2동,1123066000
6208,짱구네김밥,장안2동,1123066000
6209,희희키친,장안2동,1123066000
6210,김이랑밥이랑,장안2동,1123066000
6211,코프마마,장안2동,1123066000
6212,바다쭈꾸미,장안2동,1123066000
6213,왕코갈비,장안2동,1123066000
6214,자루군,장안2동,1123066000
6215,깜닭치킨,장안2동,1123066000
6216,와와불닭발,장안2동,1123066000
6217,피자스쿨,장안2동,1123066000
6218,이기자한우,장안2동,1123066000
6219,오목대뼈다귀기사식당,장안2동,1123066000
6220,커피빈,장안2동,1123066000
6221,천하대만족,장안2동,1123066000
6222,서울김밥,장안2동,1123066000
6223,카페블릭,장안2동,1123066000
6224,장안정,장안2동,1123066000
6225,김순례닭강정,장안2동,1123066000
6226,파스타리코,장안2동,1123066000
6227,닭한마리칼국수,장안2동,1123066000
6228,멕시칸마베큐치킨,장안2동,1123066000
6229,장안소금구이,장안2동,1123066000
6230,홍루이젠,장안2동,1123066000
6231,인생극장,장안2동,1123066000
6232,비어주락,장안2동,1123066000
6233,통파이브,장안2동,1123066000
6234,치킨짱,장안2동,1123066000
6235,이삭토스트장안현대점,장안2동,1123066000
6236,바푸리,암사2동,1174058000
6237,의정부부대찌개,암사2동,1174058000
6238,카페하루,암사2동,1174058000
6239,컬투치킨,암사2동,1174058000
6240,맛좋아제과제빵,암사2동,1174058000
6241,풍촌코다리네,암사2동,1174058000
6242,암사역전라이브,암사2동,1174058000
6243,르빵나무,암사2동,1174058000
6244,만분닭한마리,암사2동,1174058000
6245,HERE카페,암사2동,1174058000
6246,10TAN,암사2동,1174058000
6247,공간,암사2동,1174058000
6248,크림블루커피creambluecoffee,암사2동,1174058000
6249,주인없는과자점,암사2동,1174058000
6250,그린브라우니,암사2동,1174058000
6251,가호,암사2동,1174058000
6252,렛미베이크,암사2동,1174058000
6253,CAFEHERE,암사2동,1174058000
6254,짝태와노가리,암사2동,1174058000
6255,로타리커피숍,암사2동,1174058000
6256,BUN99,암사2동,1174058000
6257,한복카페,암사2동,1174058000
6258,한마리정육식당,암사2동,1174058000
6259,전주생막걸리,암사2동,1174058000
6260,빛나는바다,암사2동,1174058000
6261,레이스치킨,암사2동,1174058000
6262,난타5000,암사2동,1174058000
6263,정자네식당,암사2동,1174058000
6264,피자스쿨,암사2동,1174058000
6265,돈앤동,암사2동,1174058000
6266,강동꿈드래마켓,암사2동,1174058000
6267,60계치킨암사선사점,암사2동,1174058000
6268,메차쿠차돈가스우동강동본점,암사2동,1174058000
6269,커피베이,암사2동,1174058000
6270,쪼끼쪼끼,암사2동,1174058000
6271,고기집,암사2동,1174058000
6272,쵸이스커피숍,암사2동,1174058000
6273,충무김밥암사동점,암사2동,1174058000
6274,몽구노가리,암사2동,1174058000
6275,이태리부대찌개암사역점,암사2동,1174058000
6276,감성커피,암사2동,1174058000
6277,암사소곱창,암사2동,1174058000
6278,지리산장독,암사2동,1174058000
6279,히모,암사2동,1174058000
6280,국민통닭,암사2동,1174058000
6281,카페오늘,암사2동,1174058000
6282,광나루,암사2동,1174058000
6283,"우리동네막국수,국밥",암사2동,1174058000
6284,자매다과,암사2동,1174058000
6285,명랑시대쌀핫도그,암사2동,1174058000
6286,버거팜,암사2동,1174058000
6287,암사족발보쌈,암사2동,1174058000
6288,소소한,암사2동,1174058000
6289,선남SEA,암사2동,1174058000
6290,다多래來,암사2동,1174058000
6291,참치나루,암사2동,1174058000
6292,부엉이숲바베큐,암사2동,1174058000
6293,오마뎅암사선사,암사2동,1174058000
6294,암사비치푸드마켓,암사2동,1174058000
6295,하이,암사2동,1174058000
6296,동신면가,암사2동,1174058000
6297,마마커피,암사2동,1174058000
6298,본디맑은감자탕,암사2동,1174058000
6299,그랑카페,암사2동,1174058000
6300,로타리다방,암사2동,1174058000
6301,나루분식,암사2동,1174058000
6302,황실짜장,암사2동,1174058000
6303,통가마막창구이,암사2동,1174058000
6304,신촌아나고꼼장어,암사2동,1174058000
6305,마이플레이버,암사2동,1174058000
6306,까페뉴,암사2동,1174058000
6307,하남돼지집,암사2동,1174058000
6308,이화사철탕,암사2동,1174058000
6309,명동식당,암사2동,1174058000
6310,행복한식탁,암사2동,1174058000
6311,짜짜루짜장나라,암사2동,1174058000
6312,하루일닭,암사2동,1174058000
6313,자성화맛집코다리네암사역점,암사2동,1174058000
6314,홍두등갈비,암사2동,1174058000
6315,투다리암사역점,암사2동,1174058000
6316,000간,창신2동,1111068000
6317,강촌숯불닭갈비,창신2동,1111068000
6318,목포식당,창신2동,1111068000
6319,먹쇠집,창신2동,1111068000
6320,치킨파트너,창신2동,1111068000
6321,원조매운족발,창신2동,1111068000
6322,아바,창신2동,1111068000
6323,해권횟집,창신2동,1111068000
6324,난이,창신2동,1111068000
6325,양지식당,창신2동,1111068000
6326,호치킨하우스,창신2동,1111068000
6327,창신동매카떡,창신2동,1111068000
6328,창신동92매운족발,창신2동,1111068000
6329,카페테르트르,창신2동,1111068000
6330,세이페찌,창신2동,1111068000
6331,한마니족발,창신2동,1111068000
6332,대유,창신2동,1111068000
6333,푸짐한식당,창신2동,1111068000
6334,창신,창신2동,1111068000
6335,안도,창신2동,1111068000
6336,청정바지락칼국수,창신2동,1111068000
6337,전선생,창신2동,1111068000
6338,골목대장,창신2동,1111068000
6339,창신맛타운,창신2동,1111068000
6340,파리바게뜨,창신2동,1111068000
6341,중앙숯불갈비,창신2동,1111068000
6342,고흥식당,창신2동,1111068000
6343,우이동진미족발,창신2동,1111068000
6344,명향분식,창신2동,1111068000
6345,미지봉중화요리,창신2동,1111068000
6346,갈비짱잘하는집,창신2동,1111068000
6347,수기네양꼬치,창신2동,1111068000
6348,창신단길,창신2동,1111068000
6349,완도집,창신2동,1111068000
6350,종로뚱꽈배기,창신2동,1111068000
6351,말뚜기감자탕,창신2동,1111068000
6352,형제냉면,창신2동,1111068000
6353,더벤티,창신2동,1111068000
6354,몽뜨화덕피자카페,창신2동,1111068000
6355,손큰할매순대국,창신2동,1111068000
6356,브루잉웰,창신2동,1111068000
6357,창신곱창,창신2동,1111068000
6358,김밥나라,창신2동,1111068000
6359,유자네김밥,창신2동,1111068000
6360,가마치통닭,창신2동,1111068000
6361,정식치킨호프,창신2동,1111068000
6362,발리호프원,창신2동,1111068000
6363,소소커피,창신2동,1111068000
6364,더느림까페,창신2동,1111068000
6365,와글와글족발,창신2동,1111068000
6366,목포회집,창신2동,1111068000
6367,완도회센타,창신2동,1111068000
6368,오구오구왕족발,창신2동,1111068000
6369,짱구,창신2동,1111068000
6370,고기와찌개마을,창신2동,1111068000
6371,찍어떡볶이,창신2동,1111068000
6372,브레드톡,창신2동,1111068000
6373,동래복국,창신2동,1111068000
6374,영산강정육점식당,창신2동,1111068000
6375,멕시칸치킨,창신2동,1111068000
6376,홀리옥,창신2동,1111068000
6377,에베레스트커리월드,창신2동,1111068000
6378,동해,창신2동,1111068000
6379,원조아구찜해물찜,창신2동,1111068000
6380,서울분식,창신2동,1111068000
6381,무지개호프,창신2동,1111068000
6382,전라도식당,창신2동,1111068000
6383,마리오,창신2동,1111068000
6384,동래푸드,창신2동,1111068000
6385,동해해물탕,창신2동,1111068000
6386,목포집,창신2동,1111068000
6387,소문난백반,창신2동,1111068000
6388,경욱이네,창신2동,1111068000
6389,만나,창신2동,1111068000
6390,생고기김치찌개,창신2동,1111068000
6391,사이공20GROUP,창신2동,1111068000
6392,원조우리곱창·닭갈비,창신2동,1111068000
6393,종로여가,창신2동,1111068000
6394,사이드캣,창신2동,1111068000
6395,뭐든지,창신2동,1111068000
6396,삼국육해공,망원1동,1144069000
6397,명인박남커피,망원1동,1144069000
6398,사랑방,망원1동,1144069000
6399,나이스망원,망원1동,1144069000
6400,상하이따식이갈비,망원1동,1144069000
6401,보물섬김밥,망원1동,1144069000
6402,너랑나랑호프,망원1동,1144069000
6403,한우곱창과맛있는족발,망원1동,1144069000
6404,부산대원어묵,망원1동,1144069000
6405,지능계발,망원1동,1144069000
6406,소가네세겹살,망원1동,1144069000
6407,누릉지통닭구이,망원1동,1144069000
6408,충무커피숍,망원1동,1144069000
6409,맘스터치망원역점,망원1동,1144069000
6410,피피커피,망원1동,1144069000
6411,한촌설렁탕망원역점,망원1동,1144069000
6412,망원슈퍼,망원1동,1144069000
6413,얼음골칡냉면,망원1동,1144069000
6414,오백도씨,망원1동,1144069000
6415,라바즈,망원1동,1144069000
6416,역전할머니맥주,망원1동,1144069000
6417,대박수산,망원1동,1144069000
6418,인덴트커피룸,망원1동,1144069000
6419,돈연갈비,망원1동,1144069000
6420,투떰즈업,망원1동,1144069000
6421,산청엔흙돼지,망원1동,1144069000
6422,동남갈매기살,망원1동,1144069000
6423,노적봉,망원1동,1144069000
6424,고려왕족발,망원1동,1144069000
6425,호식이두마리치킨,망원1동,1144069000
6426,진가식탁,망원1동,1144069000
6427,단비,망원1동,1144069000
6428,섭식당,망원1동,1144069000
6429,모아새,망원1동,1144069000
6430,얼큰이왕칼국수냉면,망원1동,1144069000
6431,흥부골이동왕숯불갈비,망원1동,1144069000
6432,CAPET,망원1동,1144069000
6433,퍼스널커피,망원1동,1144069000
6434,낙지촌,망원1동,1144069000
6435,카페INN,망원1동,1144069000
6436,카페이플,망원1동,1144069000
6437,비스트로망원,망원1동,1144069000
6438,다이너재키,망원1동,1144069000
6439,무침프로젝트홍어무침,망원1동,1144069000
6440,금술다방,망원1동,1144069000
6441,사치커피로스터스,망원1동,1144069000
6442,파운야드베이크샵,망원1동,1144069000
6443,암튼,망원1동,1144069000
6444,아워타임투게더,망원1동,1144069000
6445,꼬치주간,망원1동,1144069000
6446,아틀리에크레타,망원1동,1144069000
6447,한솥,망원1동,1144069000
6448,배스킨라빈스31망원역점,망원1동,1144069000
6449,고향집즉석칼국수,망원1동,1144069000
6450,유어다이닝,망원1동,1144069000
6451,하마마마,망원1동,1144069000
6452,따띠삼겹,망원1동,1144069000
6453,하와이서울,망원1동,1144069000
6454,태백국물닭갈비,망원1동,1144069000
6455,레이키친,망원1동,1144069000
6456,바코드포차,망원1동,1144069000
6457,딥,망원1동,1144069000
6458,그루브앤골드,망원1동,1144069000
6459,맛있는집,망원1동,1144069000
6460,키오스크,망원1동,1144069000
6461,뚜레쥬르,망원1동,1144069000
6462,즐거운포차,망원1동,1144069000
6463,작업실,망원1동,1144069000
6464,공작,망원1동,1144069000
6465,코코부코,망원1동,1144069000
6466,큐스,망원1동,1144069000
6467,서브웨이망원역점,망원1동,1144069000
6468,올라카페,망원1동,1144069000
6469,나우올네버(nowoRnever),망원1동,1144069000
6470,한지,망원1동,1144069000
6471,뿔,망원1동,1144069000
6472,신선왕만두,망원1동,1144069000
6473,코드카멜레온,망원1동,1144069000
6474,시장맥주,망원1동,1144069000
6475,파이브테이블즈,망원1동,1144069000
6476,김밥천국등촌,등촌3동,1150053500
6477,신참떡볶이,등촌3동,1150053500
6478,원할머니,등촌3동,1150053500
6479,BM카페,등촌3동,1150053500
6480,스타벅스,등촌3동,1150053500
6481,해남갈비,등촌3동,1150053500
6482,술타벅스,등촌3동,1150053500
6483,비어서커스,등촌3동,1150053500
6484,하리분식,등촌3동,1150053500
6485,종로철판볶음불고기,등촌3동,1150053500
6486,강촌다슬기해장국,등촌3동,1150053500
6487,싱싱숯불꼼장어쭈꾸미,등촌3동,1150053500
6488,바른숙성고기집예돈,등촌3동,1150053500
6489,빕스,등촌3동,1150053500
6490,7080라이브이락,등촌3동,1150053500
6491,스타벅스,등촌3동,1150053500
6492,카페숨,등촌3동,1150053500
6493,아구와꽃게촌,등촌3동,1150053500
6494,멕시카나치킨,등촌3동,1150053500
6495,자연별곡강서NC점,등촌3동,1150053500
6496,파스쿠찌,등촌3동,1150053500
6497,비어캐빈강서성원상,등촌3동,1150053500
6498,배스킨라빈스31,등촌3동,1150053500
6499,또래오래등촌2호점,등촌3동,1150053500
6500,한가네숯불닭갈비,등촌3동,1150053500
6501,돈푸대,등촌3동,1150053500
6502,퐁당쿠키,등촌3동,1150053500
6503,호프랑소주랑,등촌3동,1150053500
6504,참숯쭈꾸미꼼장어,등촌3동,1150053500
6505,코다리연구소,등촌3동,1150053500
6506,팔공티,등촌3동,1150053500
6507,카페,등촌3동,1150053500
6508,샤이바나딜리버리,등촌3동,1150053500
6509,개화순두부,등촌3동,1150053500
6510,순수치킨,등촌3동,1150053500
6511,케이앤케이에프후쿠오카함바그,등촌3동,1150053500
6512,농실가찹쌀순대,등촌3동,1150053500
6513,꽃게랑갈비랑,등촌3동,1150053500
6514,은경이네포차,등촌3동,1150053500
6515,신지루스시,등촌3동,1150053500
6516,버거킹,등촌3동,1150053500
6517,촌놈돈까스,등촌3동,1150053500
6518,일계양득,등촌3동,1150053500
6519,마라하오,등촌3동,1150053500
6520,오페라하우스,등촌3동,1150053500
6521,델리커리,등촌3동,1150053500
6522,독도쭈꾸미,등촌3동,1150053500
6523,이루면옥,등촌3동,1150053500
6524,가든본가,등촌3동,1150053500
6525,에크미,등촌3동,1150053500
6526,신의주찹쌀순대강서등촌점,등촌3동,1150053500
6527,토종한우면돼지,등촌3동,1150053500
6528,아웃백스테이크하우스,등촌3동,1150053500
6529,통큰푸드,등촌3동,1150053500
6530,갈비생각,등촌3동,1150053500
6531,컴포즈커피,등촌3동,1150053500
6532,부부손칼국수김치만두,등촌3동,1150053500
6533,직화고떡볶이,등촌3동,1150053500
6534,올바른장어,등촌3동,1150053500
6535,하리예,등촌3동,1150053500
6536,설빙,등촌3동,1150053500
6537,호현돈까스,등촌3동,1150053500
6538,텃밭시래기,등촌3동,1150053500
6539,빽다방,등촌3동,1150053500
6540,속초명가,등촌3동,1150053500
6541,토가,등촌3동,1150053500
6542,용호낙지,등촌3동,1150053500
6543,모듬생선구이,등촌3동,1150053500
6544,교촌치킨,등촌3동,1150053500
6545,진순자계란말이김밥,등촌3동,1150053500
6546,조선갈비,등촌3동,1150053500
6547,쓰부,등촌3동,1150053500
6548,문가네식당,등촌3동,1150053500
6549,유정대구탕마을,등촌3동,1150053500
6550,광어포차,등촌3동,1150053500
6551,카페,등촌3동,1150053500
6552,바르다김선생,등촌3동,1150053500
6553,더썬카페,등촌3동,1150053500
6554,마로네,등촌3동,1150053500
6555,토마토,등촌3동,1150053500
6556,온파스타화곡점,화곡8동,1150059300
6557,커피볶는집와플에숍,화곡8동,1150059300
6558,곰달래홍탁,화곡8동,1150059300
6559,여포숯불구이,화곡8동,1150059300
6560,풍미영양탕,화곡8동,1150059300
6561,까치분식,화곡8동,1150059300
6562,뿔난쭈꾸미,화곡8동,1150059300
6563,정원호프,화곡8동,1150059300
6564,디자인에버,화곡8동,1150059300
6565,이모네아구찜동태탕,화곡8동,1150059300
6566,까치산커피,화곡8동,1150059300
6567,맛닭꼬오븐구이치킨,화곡8동,1150059300
6568,별이네커피집,화곡8동,1150059300
6569,디랩케이엠,화곡8동,1150059300
6570,바삭까스,화곡8동,1150059300
6571,김밥천국,화곡8동,1150059300
6572,금보삼계탕,화곡8동,1150059300
6573,배스킨라빈스31까치산역점,화곡8동,1150059300
6574,감자스터디카페,화곡8동,1150059300
6575,골목집,화곡8동,1150059300
6576,꼭두닭,화곡8동,1150059300
6577,인생아구찜,화곡8동,1150059300
6578,홍두께칼국수,화곡8동,1150059300
6579,승리상회,화곡8동,1150059300
6580,미래떡집,화곡8동,1150059300
6581,까치정육점,화곡8동,1150059300
6582,명성왕족발,화곡8동,1150059300
6583,명랑시대쌀핫도그,화곡8동,1150059300
6584,맘스터치,화곡8동,1150059300
6585,손두부마을식품,화곡8동,1150059300
6586,카페,화곡8동,1150059300
6587,카페,화곡8동,1150059300
6588,"다시,안녕",화곡8동,1150059300
6589,혜화동돈까스극장,화곡8동,1150059300
6590,부자집,화곡8동,1150059300
6591,버들만두,화곡8동,1150059300
6592,본순대국,화곡8동,1150059300
6593,김말자,화곡8동,1150059300
6594,춘천닭갈비,화곡8동,1150059300
6595,더마카롱,화곡8동,1150059300
6596,곱창리,화곡8동,1150059300
6597,온통족발생각&별쭈부전.,화곡8동,1150059300
6598,요리비아구찜,화곡8동,1150059300
6599,시카고라운지,화곡8동,1150059300
6600,양평신내해장국,화곡8동,1150059300
6601,사나운치킨,화곡8동,1150059300
6602,함흥냉면쭈꾸미,화곡8동,1150059300
6603,한잔할까,화곡8동,1150059300
6604,돈스토랑,화곡8동,1150059300
6605,미카도스시,화곡8동,1150059300
6606,라뽕텐,화곡8동,1150059300
6607,글로리아제과점,화곡8동,1150059300
6608,촌놈떡갈비,화곡8동,1150059300
6609,오떡,화곡8동,1150059300
6610,장수통닭,화곡8동,1150059300
6611,BHC치킨,화곡8동,1150059300
6612,황실커피호프레스토랑,화곡8동,1150059300
6613,고삼,화곡8동,1150059300
6614,좋은씨앗,화곡8동,1150059300
6615,소백양마라탕,화곡8동,1150059300
6616,금탑,화곡8동,1150059300
6617,미스터초밥왕,화곡8동,1150059300
6618,사천푸드,화곡8동,1150059300
6619,푸드팩토리,화곡8동,1150059300
6620,바보스서울까치산점,화곡8동,1150059300
6621,브루잉,화곡8동,1150059300
6622,고기혁명,화곡8동,1150059300
6623,푸른농장해바라기,화곡8동,1150059300
6624,더벤티,화곡8동,1150059300
6625,마약김밥,화곡8동,1150059300
6626,송스시,화곡8동,1150059300
6627,빽다방,화곡8동,1150059300
6628,대한민국을만족시킨족발,화곡8동,1150059300
6629,하트,화곡8동,1150059300
6630,브레드모리,화곡8동,1150059300
6631,만남맥주,화곡8동,1150059300
6632,디비라생고기집,화곡8동,1150059300
6633,열린지혜의맛,화곡8동,1150059300
6634,열정스시&회마차,화곡8동,1150059300
6635,옛날통닭,화곡8동,1150059300
6636,기사식당,제기동,1123054500
6637,오뚜기야식,제기동,1123054500
6638,여심커피호프,제기동,1123054500
6639,동대문엽기떡볶이고려대점,제기동,1123054500
6640,경동빵,제기동,1123054500
6641,진미집,제기동,1123054500
6642,목화,제기동,1123054500
6643,한신수제김밥,제기동,1123054500
6644,본가,제기동,1123054500
6645,비나,제기동,1123054500
6646,TUICAF고려대점,제기동,1123054500
6647,삼성정육식당,제기동,1123054500
6648,타임,제기동,1123054500
6649,서울식당,제기동,1123054500
6650,전주식당,제기동,1123054500
6651,양평순대국,제기동,1123054500
6652,야순네식당,제기동,1123054500
6653,고창풍천장어,제기동,1123054500
6654,향,제기동,1123054500
6655,정포차,제기동,1123054500
6656,카페,제기동,1123054500
6657,남한강식당,제기동,1123054500
6658,부영식당,제기동,1123054500
6659,계절이야기,제기동,1123054500
6660,다미가한방카페,제기동,1123054500
6661,원주식당,제기동,1123054500
6662,모모호프,제기동,1123054500
6663,안동상회,제기동,1123054500
6664,이조식당,제기동,1123054500
6665,경동복떡집,제기동,1123054500
6666,경주식당,제기동,1123054500
6667,삼보기사식당,제기동,1123054500
6668,명가인빵,제기동,1123054500
6669,육해공,제기동,1123054500
6670,전주식당,제기동,1123054500
6671,순창정육점식당,제기동,1123054500
6672,연꽃향기,제기동,1123054500
6673,김해식당,제기동,1123054500
6674,광장호도,제기동,1123054500
6675,제일식당,제기동,1123054500
6676,특별식당,제기동,1123054500
6677,맛나식당,제기동,1123054500
