,상호명,행정동명,행정동코드
9189,퍼넬스페셜티커피하우스,염리동,1144061000
9190,러반로제재화스퀘어점,염리동,1144061000
9191,마당호프,염리동,1144061000
9192,팩토리엠,염리동,1144061000
9193,정성찬집밥,염리동,1144061000
9194,오펠레,염리동,1144061000
9195,킹콩부대찌개,염리동,1144061000
9196,육회어때,염리동,1144061000
9197,그린데이즈,염리동,1144061000
9198,썸머브리즈,염리동,1144061000
9199,베이커스베이크,염리동,1144061000
9200,스므으커피공덕파크자이,염리동,1144061000
9201,김프로,염리동,1144061000
9202,오비베어공덕,염리동,1144061000
9203,소여,염리동,1144061000
9204,이인,염리동,1144061000
9205,명성원,염리동,1144061000
9206,수저가,염리동,1144061000
9207,이삭토스트,염리동,1144061000
9208,공덕집,염리동,1144061000
9209,엘리스,염리동,1144061000
9210,파시,염리동,1144061000
9211,눈꽃여우대흥점,염리동,1144061000
9212,라스베이글재화스퀘어점,염리동,1144061000
9213,스타벅스커피마포염리,염리동,1144061000
9214,통큰갈비,염리동,1144061000
9215,대족장,염리동,1144061000
9216,송추가마골인어반,염리동,1144061000
9217,라꾸르,염리동,1144061000
9218,진심커피,염리동,1144061000
9219,사심가득,염리동,1144061000
9220,오가다,염리동,1144061000
9221,작업실,염리동,1144061000
9222,차이나스토리,염리동,1144061000
9223,리하우스,염리동,1144061000
9224,까갈삼구이,염리동,1144061000
9225,미스터리브루잉컴퍼니,염리동,1144061000
9226,어반도투리,염리동,1144061000
9227,지봉이네,염리동,1144061000
9228,을밀대별관,염리동,1144061000
9229,아라온참치,방학1동,1132069000
9230,용궁,방학1동,1132069000
9231,굽네치킨,방학1동,1132069000
9232,한방전주콩나물국밥,방학1동,1132069000
9233,돈사구,방학1동,1132069000
9234,보리호프,방학1동,1132069000
9235,남해수산회직판장,방학1동,1132069000
9236,이번지깡통집,방학1동,1132069000
9237,도봉식당,방학1동,1132069000
9238,쓰임,방학1동,1132069000
9239,구절판밀전병쌈,방학1동,1132069000
9240,율당메밀촌,방학1동,1132069000
9241,바로굼빵터,방학1동,1132069000
9242,토끼와여우,방학1동,1132069000
9243,방학곰치집,방학1동,1132069000
9244,화로참숯불구이,방학1동,1132069000
9245,파린두스,방학1동,1132069000
9246,조선피자,방학1동,1132069000
9247,탈랜트,방학1동,1132069000
9248,영자네곱창,방학1동,1132069000
9249,아짜장,방학1동,1132069000
9250,토프레소방학역점,방학1동,1132069000
9251,교동족발,방학1동,1132069000
9252,걸작떡볶이,방학1동,1132069000
9253,맛나순대국,방학1동,1132069000
9254,동대문엽기떡볶이신방학점,방학1동,1132069000
9255,카페루앤비방학점,방학1동,1132069000
9256,봄빵,방학1동,1132069000
9257,쌍다리돼지불백도봉구청점,방학1동,1132069000
9258,첼로호프,방학1동,1132069000
9259,장수짬뽕장수짜장,방학1동,1132069000
9260,종로찌개마을,방학1동,1132069000
9261,코삼바,방학1동,1132069000
9262,청춘닭볶음탕,방학1동,1132069000
9263,오복떡집,방학1동,1132069000
9264,호돈구이,방학1동,1132069000
9265,휴일,방학1동,1132069000
9266,동네식당덕천랜드,방학1동,1132069000
9267,성지해장국,방학1동,1132069000
9268,고향삼계탕,방학1동,1132069000
9269,맘스카페,방학1동,1132069000
9270,김밥나라방학점,방학1동,1132069000
9271,영주상회,방학1동,1132069000
9272,또래오래,방학1동,1132069000
9273,여몽소갈비,방학1동,1132069000
9274,방학손칼국수,방학1동,1132069000
9275,솥뚜껑김치삼겹살,방학1동,1132069000
9276,바다아구찜,방학1동,1132069000
9277,신가네맛고기집식당,방학1동,1132069000
9278,우리할매떡볶이,방학1동,1132069000
9279,슈바벤커피,방학1동,1132069000
9280,마장동황소곱창,방학1동,1132069000
9281,항아리수제비,방학1동,1132069000
9282,대성한우곱창,방학1동,1132069000
9283,감로수커피,방학1동,1132069000
9284,스모프치킨,방학1동,1132069000
9285,방학회센타,방학1동,1132069000
9286,바푸리숯불김밥,방학1동,1132069000
9287,공릉동국수,방학1동,1132069000
9288,맛있는곱창,방학1동,1132069000
9289,로마,방학1동,1132069000
9290,그리로,방학1동,1132069000
9291,후니맥주집,방학1동,1132069000
9292,명륜진사갈비,방학1동,1132069000
9293,카페게이트,방학1동,1132069000
9294,발효명가방학골갈비,방학1동,1132069000
9295,국도식당,방학1동,1132069000
9296,진미솥뚜껑식당,방학1동,1132069000
9297,두레박전집,방학1동,1132069000
9298,나소야,방학1동,1132069000
9299,갈비일번지,방학1동,1132069000
9300,지코바양념치킨,방학1동,1132069000
9301,교촌치킨,방학1동,1132069000
9302,에꼴드마카롱,방학1동,1132069000
9303,성지식당,방학1동,1132069000
9304,나인원라이브카페,방학1동,1132069000
9305,옛날통닭,방학1동,1132069000
9306,쌈촌구이샤브,방학1동,1132069000
9307,육탄집,방학1동,1132069000
9308,예스,방학1동,1132069000
9309,종로곱창,삼선동,1129055500
9310,둘둘치킨한성대점,삼선동,1129055500
9311,딱좋아호프,삼선동,1129055500
9312,미스터돈까스,삼선동,1129055500
9313,이모네분식,삼선동,1129055500
9314,만남의광장,삼선동,1129055500
9315,크림탑커피,삼선동,1129055500
9316,몰디브,삼선동,1129055500
9317,토속집,삼선동,1129055500
9318,긴마김밥,삼선동,1129055500
9319,혜화면옥,삼선동,1129055500
9320,바다수상,삼선동,1129055500
9321,북경,삼선동,1129055500
9322,우남식당,삼선동,1129055500
9323,아라맛짱네,삼선동,1129055500
9324,로뎀나무아래서,삼선동,1129055500
9325,카페뮤,삼선동,1129055500
9326,카페흰돌&U주스,삼선동,1129055500
9327,성북경찰서,삼선동,1129055500
9328,소문난순대국,삼선동,1129055500
9329,일흥콩나물해장국,삼선동,1129055500
9330,퐁닭퐁닭,삼선동,1129055500
9331,보문,삼선동,1129055500
9332,녹천,삼선동,1129055500
9333,박리분식,삼선동,1129055500
9334,심송갈비,삼선동,1129055500
9335,디디치킨돈암점,삼선동,1129055500
9336,청해먹거리돼지곱창전문,삼선동,1129055500
9337,황해옥감자탕,삼선동,1129055500
9338,고려한방삼계탕삼선교점,삼선동,1129055500
9339,크라스플러스스터디컴플렉스,삼선동,1129055500
9340,도깨비분식까페,삼선동,1129055500
9341,구어줘양대창집,삼선동,1129055500
9342,모마에스프레소,삼선동,1129055500
9343,홍두깨손칼국수,삼선동,1129055500
9344,회세꼬시,삼선동,1129055500
9345,담수7.0,삼선동,1129055500
9346,녕화식당,삼선동,1129055500
9347,스시포유,삼선동,1129055500
9348,컵짱,삼선동,1129055500
9349,노이어커피,삼선동,1129055500
9350,마포숯불갈비,삼선동,1129055500
9351,할매순대국한성대역점,삼선동,1129055500
9352,사계의오후,삼선동,1129055500
9353,저팔계,삼선동,1129055500
9354,카페쉼표,삼선동,1129055500
9355,야곱의축복,삼선동,1129055500
9356,한명재거기냉면칼국수,삼선동,1129055500
9357,뉴욕바닷가재,삼선동,1129055500
9358,밥이랑술이랑,삼선동,1129055500
9359,동우정,삼선동,1129055500
9360,블랙앤화이트,삼선동,1129055500
9361,백년감자탕,삼선동,1129055500
9362,조마루뼈다귀,삼선동,1129055500
9363,스시현,삼선동,1129055500
9364,써브웨이한성대점,삼선동,1129055500
9365,코다리양반,삼선동,1129055500
9366,디씨씨커피,삼선동,1129055500
9367,HALU,삼선동,1129055500
9368,섭지코지마씸,삼선동,1129055500
9369,동원수산시장서민초밥,삼선동,1129055500
9370,로이커뮤니티,삼선동,1129055500
9371,열린마당,삼선동,1129055500
9372,마전터곱창,삼선동,1129055500
9373,돈암순대,삼선동,1129055500
9374,조마루감자탕,삼선동,1129055500
9375,이조삼계탕,삼선동,1129055500
9376,해원한정식,삼선동,1129055500
9377,만복국수집,삼선동,1129055500
9378,잔칫날,삼선동,1129055500
9379,인천할머니생선,삼선동,1129055500
9380,뉴욕바닷가재,삼선동,1129055500
9381,퀸즈랜드,삼선동,1129055500
9382,오늘김밥,삼선동,1129055500
9383,달.달커피,삼선동,1129055500
9384,뉴멕시칸,삼선동,1129055500
9385,공방163,삼선동,1129055500
9386,피자마루한성대점,삼선동,1129055500
9387,삼홍생고기전문점,삼선동,1129055500
9388,방목,삼선동,1129055500
9389,커핀그루나루신천점,잠실본동,1171065000
9390,너와나호프이야기,잠실본동,1171065000
9391,금강산식당,잠실본동,1171065000
9392,놀부유황오리,잠실본동,1171065000
9393,동막골식당,잠실본동,1171065000
9394,나폴레옹과자점잠실점,잠실본동,1171065000
9395,굽네치킨잠실본동점,잠실본동,1171065000
9396,밴뎅이와깡다리,잠실본동,1171065000
9397,원조별미양꼬치,잠실본동,1171065000
9398,갈라빠,잠실본동,1171065000
9399,BC800COFFEETEA,잠실본동,1171065000
9400,24시해주찹쌀순대,잠실본동,1171065000
9401,오마하미국산고급육,잠실본동,1171065000
9402,스시&롤愛,잠실본동,1171065000
9403,커피빈,잠실본동,1171065000
9404,낙지한마당,잠실본동,1171065000
9405,던킨도너츠,잠실본동,1171065000
9406,램플러스신천점,잠실본동,1171065000
9407,잠실빈스토리,잠실본동,1171065000
9408,서울빈대떡,잠실본동,1171065000
9409,은성커피숍,잠실본동,1171065000
9410,산오징어마을,잠실본동,1171065000
9411,백송커피숍,잠실본동,1171065000
9412,명가떡집,잠실본동,1171065000
9413,커피빈,잠실본동,1171065000
9414,유원,잠실본동,1171065000
9415,역전식당,잠실본동,1171065000
9416,검단양만,잠실본동,1171065000
9417,화끈낚지얼큰감자탕,잠실본동,1171065000
9418,부산수산,잠실본동,1171065000
9419,신천시골맛집,잠실본동,1171065000
9420,뉴욕핫도그앤커피,잠실본동,1171065000
9421,카마족발,잠실본동,1171065000
9422,돈까스집23,잠실본동,1171065000
9423,맥호프,잠실본동,1171065000
9424,새마을순대국,잠실본동,1171065000
9425,한가네숯불닭갈비,잠실본동,1171065000
9426,스타벅스,잠실본동,1171065000
9427,잠실나그네,잠실본동,1171065000
9428,지니네분식,잠실본동,1171065000
9429,수원대갈비,잠실본동,1171065000
9430,꼴목포차,잠실본동,1171065000
9431,토마토,잠실본동,1171065000
9432,파파존스피자잠실점,잠실본동,1171065000
9433,이디야커피,잠실본동,1171065000
9434,THANKSPIZZA잠실새내점,잠실본동,1171065000
9435,개군한우판매장불고기,잠실본동,1171065000
9436,토마루해물칼국수,잠실본동,1171065000
9437,부일갈매기,잠실본동,1171065000
9438,토즈모임센터신천점,잠실본동,1171065000
9439,잠실고기,잠실본동,1171065000
9440,할리스커피,잠실본동,1171065000
9441,양육관점,잠실본동,1171065000
9442,누들보쌈,잠실본동,1171065000
9443,신천돼지,잠실본동,1171065000
9444,큰집닭강정,잠실본동,1171065000
9445,포호아,잠실본동,1171065000
9446,곱창,잠실본동,1171065000
9447,삼미리식당,잠실본동,1171065000
9448,명가왕만두,잠실본동,1171065000
9449,고쿠텐,잠실본동,1171065000
9450,24시장수설렁탕해장국,잠실본동,1171065000
9451,하우즈커피,잠실본동,1171065000
9452,새내골,잠실본동,1171065000
9453,부림생돈까스치킨호프,잠실본동,1171065000
9454,구구족,잠실본동,1171065000
9455,도화서가,잠실본동,1171065000
9456,셜록홈즈,잠실본동,1171065000
9457,김복남맥주,잠실본동,1171065000
9458,깻잎닭강정,잠실본동,1171065000
9459,신흥속초코다리,잠실본동,1171065000
9460,치엘로,잠실본동,1171065000
9461,명륜진사갈비,잠실본동,1171065000
9462,장미맨숀,잠실본동,1171065000
9463,밀회관,잠실본동,1171065000
9464,원할머니보쌈,잠실본동,1171065000
9465,이탄집,잠실본동,1171065000
9466,명성왕족발,잠실본동,1171065000
9467,비주,잠실본동,1171065000
9468,새내역찌개,잠실본동,1171065000
9469,터치카페,역삼2동,1168065000
9470,석쇠숯불구이,역삼2동,1168065000
9471,중화요리일품,역삼2동,1168065000
9472,파리바게뜨역삼래미안점,역삼2동,1168065000
9473,메모리스뷔페,역삼2동,1168065000
9474,배불뚝이요리맛집,역삼2동,1168065000
9475,푸드2900,역삼2동,1168065000
9476,사량도,역삼2동,1168065000
9477,마레왕게요리전문점,역삼2동,1168065000
9478,할리스커피,역삼2동,1168065000
9479,남경,역삼2동,1168065000
9480,신촌설렁탕함흥냉면역삼로점,역삼2동,1168065000
9481,모자이크,역삼2동,1168065000
9482,하이힐,역삼2동,1168065000
9483,여수,역삼2동,1168065000
9484,가무,역삼2동,1168065000
9485,카페,역삼2동,1168065000
9486,소라의섬,역삼2동,1168065000
9487,푸드2009역삼으뜸점,역삼2동,1168065000
9488,"이마트역삼점김밥,도시락",역삼2동,1168065000
9489,아띠,역삼2동,1168065000
9490,가온,역삼2동,1168065000
9491,토프레소,역삼2동,1168065000
9492,육천중국요리,역삼2동,1168065000
9493,땡초불닭발동대문엽기떡볶이,역삼2동,1168065000
9494,유끼스시,역삼2동,1168065000
9495,커피빈코리아역삼동태광타워점,역삼2동,1168065000
9496,롯데리아,역삼2동,1168065000
9497,맥도날드,역삼2동,1168065000
9498,어화,역삼2동,1168065000
9499,경성구락부,역삼2동,1168065000
9500,링크파트너즈소담비빔국수한신인터밸리점,역삼2동,1168065000
9501,수유동옛날면옥,역삼2동,1168065000
9502,윤화돈까스기사식당,역삼2동,1168065000
9503,배산한정식,역삼2동,1168065000
9504,오토김밥,역삼2동,1168065000
9505,누나홀닭역삼개나리점,역삼2동,1168065000
9506,콩이네집,역삼2동,1168065000
9507,카페마만티,역삼2동,1168065000
9508,명랑시대쌀핫도그,역삼2동,1168065000
9509,씨씨씨,역삼2동,1168065000
9510,데니스키친,역삼2동,1168065000
9511,샐러디,역삼2동,1168065000
9512,여왕의브런치,역삼2동,1168065000
9513,제주항,역삼2동,1168065000
9514,신림백순대전주집,역삼2동,1168065000
9515,묵호항,역삼2동,1168065000
9516,가츠가게,역삼2동,1168065000
9517,동경스시,역삼2동,1168065000
9518,라이브,역삼2동,1168065000
9519,멜로워,역삼2동,1168065000
9520,용궁해물탕,역삼2동,1168065000
9521,반미362,역삼2동,1168065000
9522,진풍정,역삼2동,1168065000
9523,고카페,역삼2동,1168065000
9524,쥬벡스,역삼2동,1168065000
9525,샤크,역삼2동,1168065000
9526,역삼동찹쌀순대국,역삼2동,1168065000
9527,비에이치서비스,역삼2동,1168065000
9528,대박닭강정,역삼2동,1168065000
9529,스타벅스,역삼2동,1168065000
9530,삼탱이시래기밥,역삼2동,1168065000
9531,토부,역삼2동,1168065000
9532,메마라베,역삼2동,1168065000
9533,조마루뼈다귀,역삼2동,1168065000
9534,미스터향,역삼2동,1168065000
9535,한국은행구내식당강남본부강남본부,역삼2동,1168065000
9536,킹콩생고기전문점,역삼2동,1168065000
9537,수타우동겐,역삼2동,1168065000
9538,육시리광역시맥주,역삼2동,1168065000
9539,거송,역삼2동,1168065000
9540,장수촌갈비찜,역삼2동,1168065000
9541,동광정부대찌개,역삼2동,1168065000
9542,세라젬웰카페,역삼2동,1168065000
9543,선술집,역삼2동,1168065000
9544,오토,역삼2동,1168065000
9545,스타벅스,역삼2동,1168065000
9546,버거킹선릉역점,역삼2동,1168065000
9547,북촌순두부보쌈,역삼2동,1168065000
9548,이가네쭈꾸미불고기,역삼2동,1168065000
9549,산동성,응암1동,1138058000
9550,도미노피자,응암1동,1138058000
9551,탑노래뱅크,응암1동,1138058000
9552,루시,응암1동,1138058000
9553,해바라기분식,응암1동,1138058000
9554,은평양촌리,응암1동,1138058000
9555,잔치잔치,응암1동,1138058000
9556,섬섬옥수,응암1동,1138058000
9557,BHC치킨,응암1동,1138058000
9558,이삭토스트,응암1동,1138058000
9559,커피빈치,응암1동,1138058000
9560,펀비어킹은평서부병원점,응암1동,1138058000
9561,스시쇼부,응암1동,1138058000
9562,아빠랑나랑,응암1동,1138058000
9563,통뼈감자탕,응암1동,1138058000
9564,전주콩나물국밥응암점,응암1동,1138058000
9565,서부닭마을,응암1동,1138058000
9566,배스킨라빈스31응암2호점,응암1동,1138058000
9567,해물회천국,응암1동,1138058000
9568,밀크앤허니,응암1동,1138058000
9569,투다리,응암1동,1138058000
9570,뚜레쥬르,응암1동,1138058000
9571,신마산아구찜전문,응암1동,1138058000
9572,호식이두마리치킨,응암1동,1138058000
9573,푸라닭치킨,응암1동,1138058000
9574,김가네,응암1동,1138058000
9575,태림정,응암1동,1138058000
9576,이차돌,응암1동,1138058000
9577,탐나종합어시장,응암1동,1138058000
9578,스시온도,응암1동,1138058000
9579,마이고기,응암1동,1138058000
9580,호주방,응암1동,1138058000
9581,강영숙봉평메밀촌,응암1동,1138058000
9582,그루스터디카페,응암1동,1138058000
9583,마산아구찜,응암1동,1138058000
9584,이경숙의한정식,응암1동,1138058000
9585,양촌리,응암1동,1138058000
9586,히사시돈부리,응암1동,1138058000
9587,영미음식마트,응암1동,1138058000
9588,종로떡집,응암1동,1138058000
9589,흥부왕족발,응암1동,1138058000
9590,노량진횟집,응암1동,1138058000
9591,허브치킨,응암1동,1138058000
9592,여섯줄,응암1동,1138058000
9593,빠삭튀김,응암1동,1138058000
9594,써브웨이응암점,응암1동,1138058000
9595,진이네오감만족,응암1동,1138058000
9596,92닭숯불바베큐,응암1동,1138058000
9597,친구,응암1동,1138058000
9598,시스템,응암1동,1138058000
9599,카페,응암1동,1138058000
9600,와인드,응암1동,1138058000
9601,카페인,응암1동,1138058000
9602,황금떡방,응암1동,1138058000
9603,도토리샤브칼국수,응암1동,1138058000
9604,맛닭꼬,응암1동,1138058000
9605,안가,응암1동,1138058000
9606,연희네김밥&국수&냉면,응암1동,1138058000
9607,짱드럼통,응암1동,1138058000
9608,슬램덩크,응암1동,1138058000
9609,카페숲,응암1동,1138058000
9610,나눌베이커리,응암1동,1138058000
9611,맥도날드,응암1동,1138058000
9612,마늘보쌈삼겹살응암점,응암1동,1138058000
9613,족발맨,응암1동,1138058000
9614,커피에반하다,응암1동,1138058000
9615,지베르니정원,응암1동,1138058000
9616,옥토끼제면소,응암1동,1138058000
9617,응일생고기,응암1동,1138058000
9618,500g소갈비살,응암1동,1138058000
9619,호치킨,응암1동,1138058000
9620,카페,응암1동,1138058000
9621,The주류소,응암1동,1138058000
9622,노래하는포장마차,응암1동,1138058000
9623,24시전통해장국,응암1동,1138058000
9624,숨비로와,응암1동,1138058000
9625,한맥,응암1동,1138058000
9626,이삭토스트,응암1동,1138058000
9627,옛날통닭,응암1동,1138058000
9628,홍샌집,응암1동,1138058000
9629,스테이보드게임카페,조원동,1162072500
9630,킹콩부대찌개구로디지털본점,조원동,1162072500
9631,정읍식당,조원동,1162072500
9632,노가리호프,조원동,1162072500
9633,전주식당,조원동,1162072500
9634,별밤,조원동,1162072500
9635,윤가네감자탕,조원동,1162072500
9636,지리산토종흑돼지구이,조원동,1162072500
9637,청춘포차,조원동,1162072500
9638,평화치킨,조원동,1162072500
9639,별밤,조원동,1162072500
9640,강앤쌈,조원동,1162072500
9641,1.2.3.노래노래,조원동,1162072500
9642,유정,조원동,1162072500
9643,최씨고씨김밥,조원동,1162072500
9644,그냥삼겹살집이나할걸그랬다,조원동,1162072500
9645,종로곱창,조원동,1162072500
9646,숯먹은생고기촌,조원동,1162072500
9647,승주호프,조원동,1162072500
9648,남서울커피,조원동,1162072500
9649,찬스,조원동,1162072500
9650,이모네돌곱창,조원동,1162072500
9651,진미정,조원동,1162072500
9652,커피에반하다난곡점,조원동,1162072500
9653,속에천불청송얼음막걸리매운고추정구지찌짐,조원동,1162072500
9654,고기싸롱,조원동,1162072500
9655,쿠웨이트떡볶이치킨,조원동,1162072500
9656,북경중국요리,조원동,1162072500
9657,순천순대,조원동,1162072500
9658,개나리아구찜,조원동,1162072500
9659,바지락칼국수,조원동,1162072500
9660,구로곱창,조원동,1162072500
9661,양지가정식,조원동,1162072500
9662,25시해장국,조원동,1162072500
9663,낙원양꼬치,조원동,1162072500
9664,돈벼락숯불갈비,조원동,1162072500
9665,영암골,조원동,1162072500
9666,물찬조개,조원동,1162072500
9667,만나치킨,조원동,1162072500
9668,별밤7080,조원동,1162072500
9669,콘서트,조원동,1162072500
9670,참숯초벌고기집,조원동,1162072500
9671,카페,조원동,1162072500
9672,이디야커피,조원동,1162072500
9673,더쌍화&전통한방전문점,조원동,1162072500
9674,포첸하우스,조원동,1162072500
9675,감쪽같이,조원동,1162072500
9676,붕붕노래바,조원동,1162072500
9677,초밥사랑정스,조원동,1162072500
9678,아마존,조원동,1162072500
9679,갱쓰푸드,조원동,1162072500
9680,TheSun,조원동,1162072500
