,상호명,행정동명,행정동코드
18101,라무쏭,수유2동,1130562500
18102,백야,수유2동,1130562500
18103,오커피랩,수유2동,1130562500
18104,4.19김밥마을,수유2동,1130562500
18105,수내닭꼬치가,수유2동,1130562500
18106,함흥골,수유2동,1130562500
18107,88옛날통닭,수유2동,1130562500
18108,빨간피자&깻잎두마리치킨,수유2동,1130562500
18109,하루키친,수유2동,1130562500
18110,피터팬피자&치킨,수유2동,1130562500
18111,BBQ치킨,수유2동,1130562500
18112,부부숯불구이,수유2동,1130562500
18113,풍전에프앤비서울간호대식당,홍제3동,1141064000
18114,홍제동닭내장,홍제3동,1141064000
18115,맘모스고기부페,홍제3동,1141064000
18116,무바,홍제3동,1141064000
18117,솔분식,홍제3동,1141064000
18118,카페가가,홍제3동,1141064000
18119,원조국수전문점,홍제3동,1141064000
18120,닭한마리,홍제3동,1141064000
18121,고향숯불갈비,홍제3동,1141064000
18122,이모네식당,홍제3동,1141064000
18123,똥돼지마을,홍제3동,1141064000
18124,떡튀순일번가,홍제3동,1141064000
18125,낙원집,홍제3동,1141064000
18126,고흥식당2,홍제3동,1141064000
18127,압구정봉구비어,홍제3동,1141064000
18128,푸라닭치킨,홍제3동,1141064000
18129,해피돈까스,홍제3동,1141064000
18130,미타우동,홍제3동,1141064000
18131,60계치킨홍제,홍제3동,1141064000
18132,문화촌초밥집,홍제3동,1141064000
18133,유가네통닭,홍제3동,1141064000
18134,공원숯불갈비,홍제3동,1141064000
18135,지코바홍,홍제3동,1141064000
18136,인왕족발,홍제3동,1141064000
18137,마징가Live&노래장,홍제3동,1141064000
18138,썸,홍제3동,1141064000
18139,카페루,홍제3동,1141064000
18140,미스터피자,홍제3동,1141064000
18141,하마호프,홍제3동,1141064000
18142,진커피숍,홍제3동,1141064000
18143,버거킹,홍제3동,1141064000
18144,옹기종기칼국수,홍제3동,1141064000
18145,원조남원추어탕,홍제3동,1141064000
18146,명성족발,홍제3동,1141064000
18147,김밥천국,홍제3동,1141064000
18148,칭따오,홍제3동,1141064000
18149,연희김밥,홍제3동,1141064000
18150,카페곳,홍제3동,1141064000
18151,흥부찜닭&삼겹본능,홍제3동,1141064000
18152,이상미통밀빵,홍제3동,1141064000
18153,체리쉬,홍제3동,1141064000
18154,인왕해물,홍제3동,1141064000
18155,참나무골함바,홍제3동,1141064000
18156,강씨네,홍제3동,1141064000
18157,미소맛집,홍제3동,1141064000
18158,원조국수,홍제3동,1141064000
18159,경성지짐이,홍제3동,1141064000
18160,비사벌전주콩나물국밥,홍제3동,1141064000
18161,전설의왕만두,홍제3동,1141064000
18162,박병장부대찌개,홍제3동,1141064000
18163,짝태앤노가리,홍제3동,1141064000
18164,홍제동수제파이&커피,홍제3동,1141064000
18165,동양반점,홍제3동,1141064000
18166,왕봉푸드유틸리티,홍제3동,1141064000
18167,미련곰탕,홍제3동,1141064000
18168,순이네전집,홍제3동,1141064000
18169,런치바스켓,홍제3동,1141064000
18170,피자나라치킨공주,홍제3동,1141064000
18171,명희네순대집,홍제3동,1141064000
18172,부자떡집,홍제3동,1141064000
18173,카페더미,홍제3동,1141064000
18174,미성식당,홍제3동,1141064000
18175,국수end전골전문,홍제3동,1141064000
18176,월드컵단란주점,홍제3동,1141064000
18177,제이앤드제이,홍제3동,1141064000
18178,더그커피바,홍제3동,1141064000
18179,양심이네,홍제3동,1141064000
18180,대청마루감자탕,홍제3동,1141064000
18181,정가네,홍제3동,1141064000
18182,아이러브피자,홍제3동,1141064000
18183,바른치킨,홍제3동,1141064000
18184,토속보리밥,홍제3동,1141064000
18185,아나볼릭,홍제3동,1141064000
18186,청솔식당,홍제3동,1141064000
18187,고갈삼구이한상,홍제3동,1141064000
18188,동네고기,홍제3동,1141064000
18189,인왕골,홍제3동,1141064000
18190,유진떡집,홍제3동,1141064000
18191,걸작떡볶이치킨,홍제3동,1141064000
18192,초원식당,홍제3동,1141064000
18193,애플블러썸커피,신당5동,1114065000
18194,대박집,신당5동,1114065000
18195,돈우,신당5동,1114065000
18196,빙고스타찹쌀꽈배기,신당5동,1114065000
18197,돈우정육점식당,신당5동,1114065000
18198,본가횟집,신당5동,1114065000
18199,BHC치킨,신당5동,1114065000
18200,옴박지손칼국수,신당5동,1114065000
18201,우와돈,신당5동,1114065000
18202,한방바베큐,신당5동,1114065000
18203,촌닭맥반석닭갈비,신당5동,1114065000
18204,위풍당당족발신당점,신당5동,1114065000
18205,한스피자,신당5동,1114065000
18206,호시노식당,신당5동,1114065000
18207,탐나종합어시장,신당5동,1114065000
18208,양푼이생태찌게생대구탕,신당5동,1114065000
18209,땅스부대찌개,신당5동,1114065000
18210,모모야,신당5동,1114065000
18211,나인,신당5동,1114065000
18212,명락생생갈비,신당5동,1114065000
18213,명동호프,신당5동,1114065000
18214,메가엠지씨커피,신당5동,1114065000
18215,포레스트,신당5동,1114065000
18216,불곱창,신당5동,1114065000
18217,락락,신당5동,1114065000
18218,흑돈연가,신당5동,1114065000
18219,시키카츠,신당5동,1114065000
18220,구어스치킨,신당5동,1114065000
18221,함박골고기뷔페,신당5동,1114065000
18222,민물풍천장어구이,신당5동,1114065000
18223,동해,신당5동,1114065000
18224,두부명가,신당5동,1114065000
18225,브릭하우스,신당5동,1114065000
18226,지현식당,신당5동,1114065000
18227,토담식당,신당5동,1114065000
18228,샌프란시스코커피,신당5동,1114065000
18229,우리들깨칼국수,신당5동,1114065000
18230,김밥나라,신당5동,1114065000
18231,BNBCLUB,신당5동,1114065000
18232,천냥호프,신당5동,1114065000
18233,호식이두마리치킨신당점,신당5동,1114065000
18234,신당장수왕족발,신당5동,1114065000
18235,호식이두마리치킨신당점,신당5동,1114065000
18236,이북집,신당5동,1114065000
18237,지리산흑돼지,신당5동,1114065000
18238,"신당동,그놈",신당5동,1114065000
18239,마포곱창,신당5동,1114065000
18240,스컬푸드,신당5동,1114065000
18241,도담,신당5동,1114065000
18242,중앙정육식당,신당5동,1114065000
18243,신당돈가,신당5동,1114065000
18244,착한코다리,신당5동,1114065000
18245,뚜레쥬르신당역점,신당5동,1114065000
18246,한국통닭,신당5동,1114065000
18247,분짱,신당5동,1114065000
18248,마라쑈허이야,신당5동,1114065000
18249,구구족,신당5동,1114065000
18250,착한피자,신당5동,1114065000
18251,이공김밥신당,신당5동,1114065000
18252,커피합니다,신당5동,1114065000
18253,길찜닭,신당5동,1114065000
18254,더치터치,신당5동,1114065000
18255,컴포즈커피,신당5동,1114065000
18256,투고치킨,신당5동,1114065000
18257,유부앤김밥,신당5동,1114065000
18258,다래원,신당5동,1114065000
18259,도까비,신당5동,1114065000
18260,명동찌게마을,신당5동,1114065000
18261,백하돼지생갈비,신당5동,1114065000
18262,재구네닭발,신당5동,1114065000
18263,맛있는하루하루,신당5동,1114065000
18264,동대문마라탕,신당5동,1114065000
18265,선운산민물풍천장어,신당5동,1114065000
18266,구어스,신당5동,1114065000
18267,마작골,신당5동,1114065000
18268,후다닭치킨호프,신당5동,1114065000
18269,진양수산,신당5동,1114065000
18270,도시피자,신당5동,1114065000
18271,돈우와코다리냉면,신당5동,1114065000
18272,9595삼겹,신당5동,1114065000
18273,육갑식당,반포3동,1165058000
18274,터미널포차,반포3동,1165058000
18275,스타벅스,반포3동,1165058000
18276,로운샤브샤브,반포3동,1165058000
18277,족삼리,반포3동,1165058000
18278,족황상제,반포3동,1165058000
18279,죠스떡볶이,반포3동,1165058000
18280,엠에프지코리아매드포갈릭,반포3동,1165058000
18281,전주산채비빔밥,반포3동,1165058000
18282,KFC,반포3동,1165058000
18283,동대문엽기떡볶이신반포점,반포3동,1165058000
18284,크림팝,반포3동,1165058000
18285,한신치킨호프,반포3동,1165058000
18286,던킨,반포3동,1165058000
18287,카페정이든,반포3동,1165058000
18288,올개닉스낵Y,반포3동,1165058000
18289,동해식당,반포3동,1165058000
18290,스타벅스,반포3동,1165058000
18291,레드사보르,반포3동,1165058000
18292,탐라순대국밥,반포3동,1165058000
18293,JS가든,반포3동,1165058000
18294,반궁,반포3동,1165058000
18295,가나치킨호프,반포3동,1165058000
18296,마인츠돔과자점본점,반포3동,1165058000
18297,아이씨지,반포3동,1165058000
18298,맥도날드,반포3동,1165058000
18299,더카페,반포3동,1165058000
18300,송사부수제쌀고로케,반포3동,1165058000
18301,포베이,반포3동,1165058000
18302,포레스트반포,반포3동,1165058000
18303,비취,반포3동,1165058000
18304,프랑제리,반포3동,1165058000
18305,피자몰,반포3동,1165058000
18306,CafeQuerenciaC&C,반포3동,1165058000
18307,폴바셋뉴코아강남점,반포3동,1165058000
18308,반궁,반포3동,1165058000
18309,다구오,반포3동,1165058000
18310,방배김밥라이스쉐프,반포3동,1165058000
18311,제이몬티,반포3동,1165058000
18312,아리노마마,반포3동,1165058000
18313,노랑통닭,반포3동,1165058000
18314,경복궁잠원점엔타스,반포3동,1165058000
18315,명동분식,반포3동,1165058000
18316,환공어묵,반포3동,1165058000
18317,스트릿츄러스,반포3동,1165058000
18318,스테이크어스,반포3동,1165058000
18319,도쿄하나잠원점,반포3동,1165058000
18320,장충동왕족발,반포3동,1165058000
18321,JBCompany,반포3동,1165058000
18322,충무할매김밥,반포3동,1165058000
18323,치악산추어탕,반포3동,1165058000
18324,경상도식당,반포3동,1165058000
18325,애플짐주스바,반포3동,1165058000
18326,토종순대국,반포3동,1165058000
18327,아티제잠원파스텔점,반포3동,1165058000
18328,아티제,반포3동,1165058000
18329,파러스김밥,반포3동,1165058000
18330,버드,반포3동,1165058000
18331,두끼떡볶이,반포3동,1165058000
18332,치킨매니아,반포3동,1165058000
18333,치킨매니아터미널점,반포3동,1165058000
18334,카페코네,반포3동,1165058000
18335,온유월식당,반포3동,1165058000
18336,BHC치킨,반포3동,1165058000
18337,이랜드파크외식반포뉴코아피자몰,반포3동,1165058000
18338,바르다김선생,반포3동,1165058000
18339,코네카페,반포3동,1165058000
18340,장터식당,반포3동,1165058000
18341,세진자동차백화점,반포3동,1165058000
18342,버거킹,반포3동,1165058000
18343,장식당,반포3동,1165058000
18344,후쿠오카함바그,반포3동,1165058000
18345,스시마이우,반포3동,1165058000
18346,파리바게뜨,반포3동,1165058000
18347,왕국회관,반포3동,1165058000
18348,전주식당Ⅱ,반포3동,1165058000
18349,김가네식당,반포3동,1165058000
18350,오뎅사랑구이사랑,반포3동,1165058000
18351,신룽푸마라탕,반포3동,1165058000
18352,코아만두,반포3동,1165058000
18353,강원도감자탕,사당1동,1159062000
18354,구름산추어탕,사당1동,1159062000
18355,가마솥손두부집,사당1동,1159062000
18356,금산인삼집,사당1동,1159062000
18357,페리카나치킨,사당1동,1159062000
18358,장가네토종순대국,사당1동,1159062000
18359,인생고기,사당1동,1159062000
18360,놀란돼지이수점,사당1동,1159062000
18361,레드카펫트까페,사당1동,1159062000
18362,카페,사당1동,1159062000
18363,부뚜막고양이,사당1동,1159062000
18364,바다회세꼬시,사당1동,1159062000
18365,다미일식,사당1동,1159062000
18366,이모네전집,사당1동,1159062000
18367,한우리,사당1동,1159062000
18368,커피향기,사당1동,1159062000
18369,이디야커피,사당1동,1159062000
18370,사당양꼬치,사당1동,1159062000
18371,대신수산,사당1동,1159062000
18372,솥뚜껑부대찌개,사당1동,1159062000
18373,카페브람스2층,사당1동,1159062000
18374,남해식당,사당1동,1159062000
18375,배때기,사당1동,1159062000
18376,촌닭마을,사당1동,1159062000
18377,담소소사골순대사당점,사당1동,1159062000
18378,갈비연구소,사당1동,1159062000
18379,제페토,사당1동,1159062000
18380,조춘식동태탕회냉면사당점,사당1동,1159062000
18381,붐치킨,사당1동,1159062000
18382,샐러디,사당1동,1159062000
18383,국대후라이드치킨,사당1동,1159062000
18384,이수골감자탕양념게장,사당1동,1159062000
18385,긴자료코,사당1동,1159062000
18386,국밥과우동,사당1동,1159062000
18387,이수생삼겹살,사당1동,1159062000
18388,영동호프,사당1동,1159062000
18389,김재운초밥사랑,사당1동,1159062000
18390,방배한가람김밥,사당1동,1159062000
18391,페니힐즈,사당1동,1159062000
18392,컬러카페H,사당1동,1159062000
18393,땡초우동인포차,사당1동,1159062000
18394,모조커피숍,사당1동,1159062000
18395,후암떡집,사당1동,1159062000
18396,자매커피,사당1동,1159062000
18397,영덕막회,사당1동,1159062000
18398,청춘한우곱도리탕,사당1동,1159062000
18399,안다미로,사당1동,1159062000
18400,꿈꾸는포장마차,사당1동,1159062000
18401,최연태참치,사당1동,1159062000
18402,벨아미,사당1동,1159062000
18403,성진푸드,사당1동,1159062000
18404,원할머니보쌈,사당1동,1159062000
18405,BHC치킨,사당1동,1159062000
18406,죠샌드위치,사당1동,1159062000
18407,씨앗호떡,사당1동,1159062000
18408,행복한식당,사당1동,1159062000
18409,작은식당,사당1동,1159062000
18410,형가원,사당1동,1159062000
18411,나주곰탕본가,사당1동,1159062000
18412,현고대닭발,사당1동,1159062000
18413,전곱곱창,사당1동,1159062000
18414,우리황금치킨,사당1동,1159062000
18415,동대문엽기떡볶이이수점,사당1동,1159062000
18416,다함께야구왕사당호프,사당1동,1159062000
18417,현대카페,사당1동,1159062000
18418,훈장골,사당1동,1159062000
18419,카페왓송,사당1동,1159062000
18420,큰맘할매순대국,사당1동,1159062000
18421,호뎅바,사당1동,1159062000
18422,십사일커피,사당1동,1159062000
18423,정성푸드,사당1동,1159062000
18424,거북이식당,사당1동,1159062000
18425,봄밤,사당1동,1159062000
18426,장군순대국,사당1동,1159062000
18427,김삿갓,사당1동,1159062000
18428,소담촌,사당1동,1159062000
18429,낯선한식븟다,사당1동,1159062000
18430,예쁜이모순대국,사당1동,1159062000
18431,어반브루,사당1동,1159062000
18432,캉파뇽제빵소,사당1동,1159062000
18433,복돼지네옛날생돼지김치찌개,방배2동,1165061000
18434,곰집,방배2동,1165061000
18435,오토카페,방배2동,1165061000
18436,1357철판삼겹살,방배2동,1165061000
18437,돌배기집,방배2동,1165061000
18438,한촌설렁탕,방배2동,1165061000
18439,육플러스,방배2동,1165061000
18440,빵굼터,방배2동,1165061000
18441,moreismore,방배2동,1165061000
18442,멜로우,방배2동,1165061000
18443,메트로해물아구찜,방배2동,1165061000
18444,탐앤탐스,방배2동,1165061000
18445,애플,방배2동,1165061000
18446,압구정닭꼬치,방배2동,1165061000
18447,봉주르,방배2동,1165061000
18448,정담이깃든사랑채,방배2동,1165061000
18449,삼육가,방배2동,1165061000
18450,카페무스토,방배2동,1165061000
18451,뺑드비,방배2동,1165061000
18452,담소사골순대이수역점,방배2동,1165061000
18453,딥다이브,방배2동,1165061000
18454,하이실링,방배2동,1165061000
18455,달여울,방배2동,1165061000
18456,집밥연구소,방배2동,1165061000
18457,흑산도홍어홍연,방배2동,1165061000
18458,토비커피,방배2동,1165061000
18459,통닭가,방배2동,1165061000
18460,새퍼커피,방배2동,1165061000
18461,겁없는토끼부엌,방배2동,1165061000
18462,커피마마,방배2동,1165061000
18463,비지엠커피,방배2동,1165061000
18464,샘골참숯불막창구이,방배2동,1165061000
18465,헬무트,방배2동,1165061000
18466,용호동낙지파스텔시티,방배2동,1165061000
18467,나인피스그릴,방배2동,1165061000
18468,겁없는토끼부엌,방배2동,1165061000
18469,제임스치즈등갈비,방배2동,1165061000
18470,방배동쌀국수,방배2동,1165061000
18471,손큰할매순대국,방배2동,1165061000
18472,투썸플레이스,방배2동,1165061000
18473,우주식당,방배2동,1165061000
18474,굽네치킨,방배2동,1165061000
18475,개성찬방,방배2동,1165061000
18476,사르르샤브샤브,방배2동,1165061000
18477,리에또,방배2동,1165061000
18478,도쿄하나사당점,방배2동,1165061000
18479,주래등,방배2동,1165061000
18480,맛있는짬뽕대연양꼬치,방배2동,1165061000
18481,백스비어,방배2동,1165061000
18482,바르미샤브샤브앤칼국수,방배2동,1165061000
18483,투썸플레이스,방배2동,1165061000
18484,통영바다풍경,방배2동,1165061000
18485,원양식당,방배2동,1165061000
18486,JH베이커리,방배2동,1165061000
18487,KYUSHOME레스토랑,방배2동,1165061000
18488,문스타파,방배2동,1165061000
18489,커피하우스,방배2동,1165061000
18490,명가부대찌개,방배2동,1165061000
18491,이가화로,방배2동,1165061000
18492,디저트바이제이,방배2동,1165061000
18493,건생건사,방배2동,1165061000
18494,HELMUT,방배2동,1165061000
18495,미카도스시,방배2동,1165061000
18496,칼리가리박사의밀실,방배2동,1165061000
18497,정,방배2동,1165061000
18498,옐로우피자사당,방배2동,1165061000
18499,아이닉스,방배2동,1165061000
18500,오이시,방배2동,1165061000
18501,통영해물보쌈,방배2동,1165061000
18502,진짜맥주,방배2동,1165061000
18503,네모네모베이커리,방배2동,1165061000
18504,가츠라이스,방배2동,1165061000
18505,모녀당,방배2동,1165061000
18506,도원한정식,방배2동,1165061000
18507,랜돌프비어,방배2동,1165061000
18508,코우엔,방배2동,1165061000
18509,메가커피,방배2동,1165061000
18510,생활맥주,방배2동,1165061000
18511,인기명,방배2동,1165061000
18512,Sapper커피,방배2동,1165061000
18513,노란손수건2호점,연희동,1141061500
18514,빚은연희점2,연희동,1141061500
18515,연희정식당,연희동,1141061500
18516,초가집삼겹살좋아,연희동,1141061500
18517,연희동예비군3동대,연희동,1141061500
18518,강수사,연희동,1141061500
18519,거북이집한정식,연희동,1141061500
18520,샘,연희동,1141061500
18521,카페129-11,연희동,1141061500
18522,소푸리콩나물국밥,연희동,1141061500
18523,감성매인,연희동,1141061500
18524,연경,연희동,1141061500
18525,연희예술극장,연희동,1141061500
18526,이맛분식,연희동,1141061500
18527,김밥천국,연희동,1141061500
18528,레몬,연희동,1141061500
18529,나나하치,연희동,1141061500
18530,에나꼬레,연희동,1141061500
18531,제이스틸,연희동,1141061500
18532,하니앤손스,연희동,1141061500
18533,프린스치킨,연희동,1141061500
18534,도드람포크생고기자연석돌구이,연희동,1141061500
18535,한솥연희교차로점,연희동,1141061500
18536,백암순대,연희동,1141061500
18537,김밥천국연희점,연희동,1141061500
18538,우리황태,연희동,1141061500
18539,마리아떼쿠키,연희동,1141061500
18540,레몬꽃,연희동,1141061500
18541,와이베를린,연희동,1141061500
18542,곳간,연희동,1141061500
18543,폴앤폴리나,연희동,1141061500
18544,김밥전통만두,연희동,1141061500
18545,생고기짐,연희동,1141061500
18546,피자스쿨,연희동,1141061500
18547,핌커피,연희동,1141061500
18548,대진아이엠,연희동,1141061500
18549,요릿집,연희동,1141061500
18550,녹원쌈밥,연희동,1141061500
18551,할리스커피,연희동,1141061500
18552,백년추어탕,연희동,1141061500
18553,달롤,연희동,1141061500
18554,올드프렌드로스터스oldfriendroasters,연희동,1141061500
18555,카페담,연희동,1141061500
18556,경다방,연희동,1141061500
18557,래핑폭스,연희동,1141061500
18558,달걀책방,연희동,1141061500
18559,빅스,연희동,1141061500
18560,연희노가리,연희동,1141061500
18561,르솔레이,연희동,1141061500
18562,로지네,연희동,1141061500
18563,김밥전통만두,연희동,1141061500
18564,샤브향,연희동,1141061500
18565,짚불집,연희동,1141061500
18566,성산커피숍,연희동,1141061500
18567,연희동백암왕순대,연희동,1141061500
18568,아멜리티하우스,연희동,1141061500
18569,드럼통숯불구이,연희동,1141061500
18570,배스킨라빈스,연희동,1141061500
18571,카시코이,연희동,1141061500
18572,커피언더그라운드,연희동,1141061500
18573,도미노피자,연희동,1141061500
18574,푸어링아웃,연희동,1141061500
18575,뚤리,연희동,1141061500
18576,트라토리아프레스카,연희동,1141061500
18577,배스킨라빈스31,연희동,1141061500
18578,카페진정성,연희동,1141061500
18579,루프탑연희,연희동,1141061500
18580,엠드엠,연희동,1141061500
18581,나노하나,연희동,1141061500
18582,햄버거파파,연희동,1141061500
18583,지질학적베이커리,연희동,1141061500
18584,카페,연희동,1141061500
18585,히세드댓,연희동,1141061500
18586,진미,연희동,1141061500
18587,알로하토스트랑커피랑,연희동,1141061500
18588,센트그릴,연희동,1141061500
18589,해바라기포차,연희동,1141061500
18590,라우터커피,연희동,1141061500
18591,마룬여유,연희동,1141061500
18592,고미정,연희동,1141061500
18593,명동김밥,시흥1동,1154567000
18594,시집온닭갈비,시흥1동,1154567000
18595,썬커피숍호프,시흥1동,1154567000
18596,은지네식당,시흥1동,1154567000
18597,신사리포차세번째이야기,시흥1동,1154567000
18598,용강반점,시흥1동,1154567000
18599,늘봄,시흥1동,1154567000
18600,호프야소주야,시흥1동,1154567000
18601,송림숯불갈비,시흥1동,1154567000
18602,유로코피자,시흥1동,1154567000
18603,옛고향,시흥1동,1154567000
18604,고구려짬뽕10101,시흥1동,1154567000
18605,미성설곰탕,시흥1동,1154567000
18606,술이달다,시흥1동,1154567000
18607,라루,시흥1동,1154567000
18608,배스킨라빈스31,시흥1동,1154567000
18609,홍복포차,시흥1동,1154567000
18610,불불이족발,시흥1동,1154567000
18611,최고집,시흥1동,1154567000
18612,남촌보리밥,시흥1동,1154567000
18613,다께,시흥1동,1154567000
18614,꿀범벅강정,시흥1동,1154567000
18615,명월,시흥1동,1154567000
18616,물망초,시흥1동,1154567000
18617,오페라유흥주점,시흥1동,1154567000
18618,만미정,시흥1동,1154567000
18619,허준,시흥1동,1154567000
18620,혜화동돈까스,시흥1동,1154567000
18621,이가네소한마리,시흥1동,1154567000
18622,카니발노래주점,시흥1동,1154567000
18623,수뿌레닭갈비,시흥1동,1154567000
18624,토마토김밥,시흥1동,1154567000
18625,설빙,시흥1동,1154567000
18626,궁중떡집,시흥1동,1154567000
18627,동촌민속주점,시흥1동,1154567000
18628,강남찌개마을,시흥1동,1154567000
18629,시골보쌈,시흥1동,1154567000
18630,청기와해장국식당,시흥1동,1154567000
18631,해뜨는분식,시흥1동,1154567000
18632,길목바베큐,시흥1동,1154567000
18633,중평떡볶이,시흥1동,1154567000
18634,홍천참숯화로구이,시흥1동,1154567000
18635,수,시흥1동,1154567000
18636,베트남쌀국수+반미,시흥1동,1154567000
18637,달봉비어,시흥1동,1154567000
18638,오고또오고,시흥1동,1154567000
18639,명륜진사,시흥1동,1154567000
18640,젊음의광장,시흥1동,1154567000
18641,신천순,시흥1동,1154567000
18642,조개도둑,시흥1동,1154567000
18643,한국맥도날드서울시흥DT점,시흥1동,1154567000
18644,별미쪽갈비,시흥1동,1154567000
18645,사누끼,시흥1동,1154567000
18646,통닭이야기,시흥1동,1154567000
18647,효승가든,시흥1동,1154567000
18648,오케이맛족발,시흥1동,1154567000
18649,슈케익하우스,시흥1동,1154567000
18650,황제,시흥1동,1154567000
18651,보벨르웨딩부페,시흥1동,1154567000
18652,한솥,시흥1동,1154567000
18653,물회정선생,시흥1동,1154567000
18654,쌍둥이네얼큰이바지락칼국수,시흥1동,1154567000
18655,엔칙스치킨,시흥1동,1154567000
18656,돈장군주먹고기,시흥1동,1154567000
18657,수원식당,시흥1동,1154567000
18658,샤르르아이스크림할인점,시흥1동,1154567000
18659,시흥보신탕,시흥1동,1154567000
18660,광명대창집,시흥1동,1154567000
18661,요리하는남자,시흥1동,1154567000
18662,김밥마을,시흥1동,1154567000
18663,옛고향뼈다귀감자탕,시흥1동,1154567000
18664,서울족발,시흥1동,1154567000
18665,선가짬뽕,시흥1동,1154567000
18666,힐링호프,시흥1동,1154567000
18667,유니콘베이크샵,시흥1동,1154567000
18668,어부네생선구이굴밥,시흥1동,1154567000
18669,은행나무갈매기,시흥1동,1154567000
18670,속리산염소요리전문점,시흥1동,1154567000
18671,에그셀런트,시흥1동,1154567000
18672,작은섬,시흥1동,1154567000
18673,잇츠,암사1동,1174057000
18674,엄마손고향맛,암사1동,1174057000
18675,애월집,암사1동,1174057000
18676,벼락떡볶이암사점,암사1동,1174057000
18677,앗싸식당,암사1동,1174057000
18678,아빠가만들어준강정,암사1동,1174057000
18679,소금구이집,암사1동,1174057000
18680,샤바샤바치킨암사역점,암사1동,1174057000
