place,rank,review_count,view_count
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,5,5230
신수동,,4,4584
신수동,,7,3232
신수동,,6,4635
신수동,,7,3624
신수동,,4,3107
신수동,,1,306
신수동,,2,749
신수동,,2,642
신수동,,2,179
신수동,,1,424
신수동,,1,255
신수동,,7,5439
신수동,,6,4330
신수동,,4,4932
신수동,,3,1971
신수동,,3,1913
신수동,,3,562
신수동,,2,4192
신수동,,2,3152
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,1,1952
신수동,,1,160
신수동,,5,2246
신수동,,4,3617
신수동,,2,3092
신수동,,2,2741
신수동,,1,509
신수동,,1,236
신수동,,0,363
신수동,,3,2047
신수동,,2,733
신수동,,1,1001
신수동,,1,917
신수동,,1,611
신수동,,3,2789
신수동,,2,4203
신수동,,2,3263
신수동,,3,2513
신수동,,1,4953
신수동,,1,890
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,1,748
신수동,,1,589
신수동,,1,100
신수동,,1,94
신수동,,1,68
신수동,,1,20
신수동,,0,665
신수동,,1,2549
신수동,,1,1696
신수동,,1,1333
신수동,,1,907
신수동,,1,818
신수동,,1,699
신수동,,1,391
신수동,,2,13903
신수동,,2,1779
신수동,,1,2357
신수동,,1,1771
신수동,,1,1770
신수동,,1,1679
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,1,1401
신수동,,1,1061
신수동,,1,1041
신수동,,1,402
신수동,,1,334
신수동,,0,3285
신수동,,0,4203
신수동,,0,2671
신수동,,0,1872
신수동,,0,1551
신수동,,0,1370
신수동,,0,1351
신수동,,0,1334
신수동,,0,1296
신수동,,0,1239
신수동,,0,1237
신수동,,0,1026
신수동,,0,946
신수동,,0,879
신수동,,0,875
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,0,867
신수동,,0,805
신수동,,0,698
신수동,,0,697
신수동,,0,572
신수동,,0,546
신수동,,0,525
신수동,,0,523
신수동,,0,447
신수동,,0,385
신수동,,0,346
신수동,,0,335
신수동,,0,288
신수동,,0,250
신수동,,0,86
신수동,,0,80
신수동,,0,71
신수동,,0,65
신수동,,0,63
신수동,,0,62
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,0,49
신수동,,0,46
신수동,,0,43
신수동,,0,44
신수동,,0,40
신수동,,0,33
신수동,,0,28
신수동,,0,18
신수동,,0,9
신수동,,0,8
신수동,,0,5
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
신수동,,,
회기동,4.6,72,116051
회기동,4.2,8,9627
회기동,4.1,103,89823
회기동,4.1,141,204062
회기동,4.1,132,219123
회기동,4.1,20,19265
회기동,4.0,67,130143
회기동,4.0,39,53227
회기동,4.0,51,51981
회기동,4.0,28,69163
회기동,4.0,15,14052
회기동,4.0,10,8508
회기동,4.0,11,16600
회기동,3.9,52,60642
회기동,3.9,33,23956
회기동,3.9,23,20759
회기동,3.9,22,29103
회기동,3.9,20,15965
회기동,3.9,6,1035
회기동,3.9,10,4976
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,3.8,20,20557
회기동,3.8,43,61468
회기동,3.8,56,49931
회기동,3.8,64,57710
회기동,3.8,16,25666
회기동,3.8,37,22195
회기동,3.8,39,40243
회기동,3.8,10,11273
회기동,3.8,12,9314
회기동,3.8,9,5198
회기동,3.7,25,35795
회기동,3.7,19,12599
회기동,3.7,7,1368
회기동,3.7,6,1389
회기동,3.7,7,5295
회기동,3.7,10,5229
회기동,3.6,28,13747
회기동,3.6,17,9200
회기동,3.5,27,12661
회기동,3.5,40,35270
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,3.5,37,9392
회기동,3.5,42,32477
회기동,3.4,10,7866
회기동,3.4,41,23907
회기동,3.4,28,30231
회기동,3.4,13,9437
회기동,3.3,17,10323
회기동,3.1,17,14419
회기동,,30,48120
회기동,,12,5493
회기동,,2,2056
회기동,,15,20036
회기동,,7,5949
회기동,,6,1062
회기동,,16,51879
회기동,,12,9752
회기동,,9,8834
회기동,,7,9191
회기동,,3,2728
회기동,,16,10461
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,10,7060
회기동,,4,3305
회기동,,20,12596
회기동,,11,11177
회기동,,9,3870
회기동,,3,1110
회기동,,4,2166
회기동,,3,1256
회기동,,1,5729
회기동,,22,24704
회기동,,0,2518
회기동,,15,5977
회기동,,7,7691
회기동,,12,5397
회기동,,7,2768
회기동,,4,1469
회기동,,3,2084
회기동,,2,2706
회기동,,8,4989
회기동,,6,3649
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,1,3106
회기동,,7,6526
회기동,,4,3786
회기동,,2,2684
회기동,,6,4248
회기동,,7,5172
회기동,,5,3227
회기동,,2,844
회기동,,2,498
회기동,,6,4461
회기동,,7,3463
회기동,,6,2870
회기동,,5,7575
회기동,,4,919
회기동,,13,6754
회기동,,8,3693
회기동,,4,1666
회기동,,8,119
회기동,,5,5375
회기동,,5,3519
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,4,2749
회기동,,4,1881
회기동,,4,1561
회기동,,3,6854
회기동,,3,4512
회기동,,2,291
회기동,,1,243
회기동,,12,19749
회기동,,4,3034
회기동,,4,1658
회기동,,3,1341
회기동,,3,299
회기동,,2,5543
회기동,,2,2062
회기동,,6,3453
회기동,,5,3217
회기동,,4,2576
회기동,,4,2414
회기동,,3,413
회기동,,3,292
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,2,610
회기동,,1,1504
회기동,,1,151
회기동,,1,45
회기동,,19,10477
회기동,,9,2644
회기동,,6,4604
회기동,,2,2778
회기동,,2,2040
회기동,,2,1849
회기동,,2,159
회기동,,1,160
회기동,,1,18
회기동,,4,5302
회기동,,3,2805
회기동,,3,1991
회기동,,3,1372
회기동,,2,2363
회기동,,2,2360
회기동,,2,2141
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,3,1072
회기동,,2,846
회기동,,2,80
회기동,,1,1139
회기동,,1,182
회기동,,8,5305
회기동,,5,5092
회기동,,5,2419
회기동,,5,2210
회기동,,6,5073
회기동,,4,3168
회기동,,3,3115
회기동,,3,1839
회기동,,3,1223
회기동,,3,124
회기동,,3,94
회기동,,1,5247
회기동,,1,1510
회기동,,1,429
회기동,,1,367
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,1,56
회기동,,0,1080
회기동,,8,5265
회기동,,5,2848
회기동,,4,1522
회기동,,4,965
회기동,,4,4805
회기동,,2,2111
회기동,,2,1630
회기동,,2,1189
회기동,,2,911
회기동,,2,423
회기동,,1,3015
회기동,,1,1556
회기동,,1,1245
회기동,,1,939
회기동,,1,231
회기동,,1,153
회기동,,1,69
회기동,,1,62
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,14,13828
회기동,,8,1717
회기동,,3,4271
회기동,,3,1470
회기동,,3,1035
회기동,,3,315
회기동,,2,441
회기동,,1,927
회기동,,1,584
회기동,,1,312
회기동,,1,70
회기동,,1,58
회기동,,8,2749
회기동,,4,4806
회기동,,3,2366
회기동,,2,1674
회기동,,2,618
회기동,,2,409
회기동,,2,44
회기동,,2,2979
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
회기동,,,
오륜동,,1,1882
오륜동,,1,2082
오륜동,,1,413
오륜동,,1,167
오륜동,,2,474
오륜동,,2,4129
오륜동,,0,1684
오륜동,,0,1456
오륜동,,0,1376
오륜동,,0,1358
오륜동,,0,1337
오륜동,,0,1132
오륜동,,0,1075
오륜동,,0,975
오륜동,,0,879
오륜동,,0,863
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
오륜동,,,
난곡동,3.3,13,22729
난곡동,,4,4270
난곡동,,1,2106
난곡동,,1,1260
난곡동,,0,1509
난곡동,,0,1056
난곡동,,0,412
난곡동,,,
난곡동,,,
난곡동,,,
난곡동,,,
난곡동,,,
난곡동,,,
난곡동,,,
교남동,3.5,9,2967
교남동,,1,78
교남동,,2,1648
교남동,,1,4165
교남동,,0,1386
교남동,,1,1091
교남동,,0,1014
교남동,,0,463
교남동,,0,239
교남동,,0,15
교남동,,0,12
교남동,,0,6
교남동,,,
교남동,,,
교남동,,,
교남동,,,
교남동,,,
교남동,,,
교남동,,,
교남동,,,
교남동,,,
교남동,,,
교남동,,,
교남동,,,
오류동,4.2,43,54140
오류동,3.8,28,25091
오류동,,5,7172
오류동,,3,10573
오류동,,5,6046
오류동,,4,8178
오류동,,1,3777
오류동,,3,825
오류동,,3,9493
오류동,,4,3308
오류동,,2,4063
오류동,,1,550
오류동,,2,2914
오류동,,2,5563
오류동,,1,669
오류동,,5,13165
오류동,,1,8661
오류동,,1,1030
오류동,,4,5124
오류동,,2,2828
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,1,3619
오류동,,1,2875
오류동,,1,649
오류동,,5,4335
오류동,,2,6201
오류동,,2,657
오류동,,7,7202
오류동,,2,3361
오류동,,1,1956
오류동,,0,3993
오류동,,4,5432
오류동,,3,3418
오류동,,2,707
오류동,,1,77
오류동,,3,4055
오류동,,2,4637
오류동,,2,2257
오류동,,1,2974
오류동,,1,174
오류동,,1,86
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,1,24
오류동,,2,2652
오류동,,2,2312
오류동,,2,1834
오류동,,2,3727
오류동,,1,2531
오류동,,1,327
오류동,,1,230
오류동,,1,204
오류동,,1,192
오류동,,1,134
오류동,,1,18
오류동,,1,13
오류동,,1,6
오류동,,0,656
오류동,,0,284
오류동,,3,3405
오류동,,3,1467
오류동,,2,2659
오류동,,2,2632
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,2,1328
오류동,,1,4322
오류동,,1,4298
오류동,,1,4039
오류동,,1,3805
오류동,,1,3382
오류동,,1,3112
오류동,,1,2497
오류동,,1,2378
오류동,,1,1801
오류동,,1,1349
오류동,,1,1249
오류동,,1,765
오류동,,1,318
오류동,,1,305
오류동,,1,260
오류동,,1,228
오류동,,1,96
오류동,,0,2535
오류동,,2,3585
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,1,3049
오류동,,1,2691
오류동,,1,1886
오류동,,1,1379
오류동,,1,1212
오류동,,1,1059
오류동,,1,503
오류동,,1,482
오류동,,1,405
오류동,,1,381
오류동,,1,27
오류동,,3,2828
오류동,,2,3021
오류동,,2,1414
오류동,,1,2353
오류동,,1,1737
오류동,,1,1682
오류동,,1,1308
오류동,,1,1253
오류동,,1,1223
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,1,1174
오류동,,1,1150
오류동,,1,1060
오류동,,1,1046
오류동,,1,925
오류동,,1,683
오류동,,1,482
오류동,,1,433
오류동,,1,302
오류동,,1,295
오류동,,1,209
오류동,,1,169
오류동,,0,4209
오류동,,0,3453
오류동,,0,2674
오류동,,0,2101
오류동,,0,1485
오류동,,0,678
오류동,,0,298
오류동,,2,1349
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,1,2185
오류동,,1,1568
오류동,,1,1347
오류동,,1,1311
오류동,,0,3541
오류동,,0,3006
오류동,,0,2940
오류동,,0,2529
오류동,,0,2487
오류동,,0,2246
오류동,,0,2207
오류동,,0,2168
오류동,,0,1956
오류동,,0,1952
오류동,,0,1866
오류동,,0,1805
오류동,,0,1632
오류동,,0,1595
오류동,,0,1546
오류동,,0,1524
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,0,1503
오류동,,0,1499
오류동,,0,1461
오류동,,0,1461
오류동,,0,1359
오류동,,0,1339
오류동,,0,1302
오류동,,0,1236
오류동,,0,1149
오류동,,0,1145
오류동,,0,1113
오류동,,0,1088
오류동,,0,1074
오류동,,0,1066
오류동,,0,1044
오류동,,0,1042
오류동,,0,974
오류동,,0,959
오류동,,0,946
오류동,,0,918
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,0,906
오류동,,0,894
오류동,,0,884
오류동,,0,876
오류동,,0,831
오류동,,0,823
오류동,,0,791
오류동,,0,761
오류동,,0,716
오류동,,0,679
오류동,,0,674
오류동,,0,665
오류동,,0,592
오류동,,0,585
오류동,,0,448
오류동,,0,360
오류동,,0,350
오류동,,0,329
오류동,,0,319
오류동,,0,308
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,,
오류동,,0,286
오류동,,0,237
오류동,,0,60
오류동,,0,22
오류동,,,
오류동,,,
오류동,,,
오류동,,,
종암동,4.5,33,66845
종암동,,13,10150
종암동,,5,4365
종암동,,2,1080
종암동,,1,197
종암동,,5,6643
종암동,,6,3989
종암동,,2,4230
종암동,,7,6268
종암동,,2,1737
종암동,,11,10784
종암동,,3,2929
종암동,,1,3506
종암동,,3,4426
종암동,,3,1902
종암동,,2,910
종암동,,1,3136
종암동,,1,1524
종암동,,1,151
종암동,,6,4925
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,2,5343
종암동,,2,2229
종암동,,2,97
종암동,,1,601
종암동,,2,3650
종암동,,2,1213
종암동,,1,3124
종암동,,4,5077
종암동,,1,2124
종암동,,1,1439
종암동,,1,1344
종암동,,1,236
종암동,,1,23
종암동,,4,5294
종암동,,3,4183
종암동,,2,3722
종암동,,2,2295
종암동,,2,1899
종암동,,2,1309
종암동,,1,1887
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,1,1340
종암동,,1,100
종암동,,2,3383
종암동,,2,2373
종암동,,2,2338
종암동,,1,950
종암동,,1,652
종암동,,1,641
종암동,,1,397
종암동,,1,263
종암동,,1,170
종암동,,1,77
종암동,,2,6284
종암동,,1,2507
종암동,,1,2094
종암동,,1,1821
종암동,,1,651
종암동,,1,219
종암동,,1,8
종암동,,0,11296
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,0,2497
종암동,,0,2083
종암동,,0,2079
종암동,,0,1971
종암동,,1,1902
종암동,,0,1778
종암동,,0,1755
종암동,,0,1641
종암동,,0,1627
종암동,,0,1525
종암동,,0,1463
종암동,,0,1442
종암동,,0,1333
종암동,,0,1307
종암동,,0,1287
종암동,,0,1260
종암동,,0,1172
종암동,,0,1165
종암동,,0,1109
종암동,,0,1100
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,0,1057
종암동,,0,1014
종암동,,0,977
종암동,,0,962
종암동,,0,944
종암동,,0,838
종암동,,1,834
종암동,,0,828
종암동,,0,817
종암동,,0,767
종암동,,0,757
종암동,,0,657
종암동,,0,652
종암동,,0,609
종암동,,0,552
종암동,,0,545
종암동,,0,496
종암동,,0,321
종암동,,0,310
종암동,,0,300
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,0,247
종암동,,0,221
종암동,,0,194
종암동,,0,192
종암동,,0,187
종암동,,0,187
종암동,,0,186
종암동,,0,168
종암동,,0,85
종암동,,0,81
종암동,,0,65
종암동,,0,33
종암동,,0,32
종암동,,0,31
종암동,,0,31
종암동,,0,29
종암동,,0,25
종암동,,0,24
종암동,,0,22
종암동,,0,20
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,0,17
종암동,,0,17
종암동,,0,17
종암동,,0,11
종암동,,0,9
종암동,,0,8
종암동,,0,5
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
종암동,,,
삼전동,4.4,59,62020
삼전동,4.3,23,12483
삼전동,4.3,32,43556
삼전동,4.3,13,11044
삼전동,4.2,33,32095
삼전동,4.2,14,9310
삼전동,4.1,10,4705
삼전동,4.0,7,2252
삼전동,3.8,17,7698
삼전동,3.5,77,41259
삼전동,3.4,44,17620
삼전동,3.2,29,17131
삼전동,,3,3354
삼전동,,6,3250
삼전동,,4,1020
삼전동,,5,315
삼전동,,4,2079
삼전동,,2,1215
삼전동,,6,5742
삼전동,,7,3500
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,8,5196
삼전동,,8,7376
삼전동,,7,7600
삼전동,,5,2032
삼전동,,2,726
삼전동,,5,5311
삼전동,,4,362
삼전동,,3,6561
삼전동,,1,2164
삼전동,,5,826
삼전동,,3,784
삼전동,,1,820
삼전동,,3,3248
삼전동,,2,4793
삼전동,,1,407
삼전동,,4,5285
삼전동,,3,3570
삼전동,,1,1277
삼전동,,1,88
삼전동,,3,2706
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,2,228
삼전동,,0,1180
삼전동,,3,2789
삼전동,,2,1701
삼전동,,2,278
삼전동,,1,2703
삼전동,,2,96
삼전동,,1,879
삼전동,,1,100
삼전동,,3,1777
삼전동,,2,4522
삼전동,,1,728
삼전동,,1,668
삼전동,,3,639
삼전동,,1,32
삼전동,,0,444
삼전동,,3,2612
삼전동,,2,3210
삼전동,,2,1444
삼전동,,2,192
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,1,658
삼전동,,1,110
삼전동,,1,90
삼전동,,1,53
삼전동,,1,32
삼전동,,0,1650
삼전동,,1,2827
삼전동,,1,1675
삼전동,,1,503
삼전동,,1,151
삼전동,,1,120
삼전동,,1,42
삼전동,,2,2079
삼전동,,2,1818
삼전동,,2,787
삼전동,,1,1573
삼전동,,1,889
삼전동,,1,815
삼전동,,1,220
삼전동,,1,142
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,1,1474
삼전동,,1,1209
삼전동,,1,919
삼전동,,1,778
삼전동,,1,694
삼전동,,1,182
삼전동,,1,171
삼전동,,0,3615
삼전동,,0,1016
삼전동,,0,566
삼전동,,2,872
삼전동,,2,714
삼전동,,2,248
삼전동,,1,1597
삼전동,,1,720
삼전동,,1,714
삼전동,,1,673
삼전동,,1,471
삼전동,,1,355
삼전동,,1,305
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,1,45
삼전동,,0,792
삼전동,,0,696
삼전동,,0,108
삼전동,,4,2813
삼전동,,1,2046
삼전동,,0,2568
삼전동,,0,1793
삼전동,,0,1635
삼전동,,0,1527
삼전동,,0,1453
삼전동,,0,1314
삼전동,,0,1284
삼전동,,0,1268
삼전동,,0,1208
삼전동,,1,1179
삼전동,,0,1154
삼전동,,1,1124
삼전동,,0,1081
삼전동,,0,1065
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,0,928
삼전동,,0,893
삼전동,,0,836
삼전동,,1,826
삼전동,,0,800
삼전동,,0,755
삼전동,,0,712
삼전동,,0,703
삼전동,,0,695
삼전동,,0,684
삼전동,,0,631
삼전동,,0,623
삼전동,,0,550
삼전동,,0,527
삼전동,,0,525
삼전동,,0,499
삼전동,,0,430
삼전동,,0,398
삼전동,,0,364
삼전동,,0,321
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,,
삼전동,,0,312
삼전동,,0,274
삼전동,,0,270
삼전동,,0,269
삼전동,,0,242
삼전동,,0,232
삼전동,,0,191
삼전동,,0,187
삼전동,,0,181
삼전동,,1,177
